,county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84,county
58,"DeWitt County, Texas",1078.0,44.0,0.040816326530612235,189284,20435,7132,11271,1865,7,1,0,0,159,20435,10577,9858,1302,1378,1134,1190,879,2446,2839,2488,1412,1437,2101,1293,536,40.9,908.976,0.255,18492,16089,11832,6600,2403,7088,459,575,668,773,885,1199,891,885,244,509,53779,81174,28728,46202,30306,4.081632653061224,5.2752630291167115,926.27355028138,22.48134164158349,3,1702,1658,5450,1129,3360,2090,166,9164,11168,7438,1829,16505,3930,8329,6739,4831,0.3490090530951798,0.5515537068754588,0.09126498654269637,0.000342549547345241,4.893564962074871e-05,0.0,0.0,0.0077807682896990455,0.5175923660386592,0.4824076339613408,0.06371421580621482,0.06743332517739173,0.05549302666992904,0.058233423048690974,0.04301443601663812,0.11969659897235135,0.1389283092733056,0.1217518962564228,0.06909713726449719,0.0703205285050159,0.10281379985319307,0.0632737949596281,0.026229508196721308,0.8700519143413368,0.1299480856586632,0.06475733634311512,0.08112302483069977,0.09424379232505643,0.10905756207674944,0.1248589164785553,0.1691591422121896,0.12570541760722348,0.1248589164785553,0.034424379232505645,0.07181151241534989,0.2401241534988713,0.23391647855530476,0.7689051918735892,0.15928329571106095,0.4740406320541761,0.2948645598194131,0.008123317837044286,0.4484462931245412,0.5465133349645217,0.36398336187912894,0.0895033031563494,0.8076828969904576,0.19231710300954244,0.4075850256912161,0.3297773427942256,0.23640812331783706,DeWitt County
59,"Deaf Smith County, Texas",1026.0,25.0,0.024366471734892783,4533,18899,13659,4781,144,48,103,16,18,130,18899,9507,9392,1663,1579,1746,1510,1301,2372,2314,2075,1100,923,1279,735,302,32.0,1496.822,0.261,18691,14880,10375,5966,3811,6139,332,415,471,686,1072,1125,900,871,141,126,51841,63376,21515,45189,30660,2.4366471734892783,5.4288586697708885,23.9853960527012,12.626083796202893,3,1218,1758,5001,1012,2976,2025,212,14118,12485,5377,1037,16583,2316,10171,5489,2937,0.7227366527329488,0.25297634795491825,0.007619450764590719,0.00253981692153024,0.005450023810783639,0.0008466056405100799,0.0009524313455738398,0.006878670829144399,0.5030424890205831,0.4969575109794169,0.08799407376051642,0.0835493941478385,0.09238584052066247,0.07989840732313877,0.06883962114397588,0.12550928620561935,0.1224403407587703,0.109794169003651,0.058204137785067986,0.04883856288692524,0.06767553838827453,0.038890946610931794,0.01597968146462776,0.7961050773099353,0.20389492269006476,0.05408046913178042,0.06760058641472552,0.07672259325623065,0.11174458380843784,0.17462127382309822,0.1832546017266656,0.14660368138133245,0.1418797849812673,0.02296791008307542,0.020524515393386542,0.19840364880273664,0.2863658576315361,0.8146277895422708,0.16484769506434271,0.4847695064342727,0.32985828310799803,0.011217524736758558,0.7470236520450817,0.6606169638605217,0.28451240806391875,0.05487062807555956,0.8774538335361659,0.12254616646383408,0.5381766231017514,0.2904386475474893,0.15540504788613155,Deaf Smith County
60,"Delta County, Texas",33.0,0.0,0.0,2936,5215,380,4232,391,16,35,0,3,158,5215,2527,2688,315,282,378,434,241,516,541,647,400,419,613,293,136,42.3,256.832,0.292,5149,4367,3051,2071,782,2015,158,134,170,309,289,298,281,229,85,62,46138,63240,25004,52143,36349,0.0,0.6327900287631831,56.299137104506244,20.30510216795415,1,462,598,1639,314,1060,579,177,983,2707,2079,429,4173,1042,2166,1588,1325,0.0728667305848514,0.8115052732502397,0.07497603068072868,0.003068072866730585,0.006711409395973154,0.0,0.0005752636625119846,0.030297219558964524,0.4845637583892618,0.5154362416107383,0.060402684563758385,0.05407478427612656,0.07248322147651008,0.08322147651006713,0.04621284755512944,0.09894534995206136,0.1037392138063279,0.12406519654841802,0.07670182166826463,0.08034515819750719,0.11754554170661552,0.05618408437200383,0.026078619367209968,0.8481258496795494,0.15187415032045054,0.07841191066997519,0.06650124069478908,0.08436724565756824,0.1533498759305211,0.143424317617866,0.1478908188585608,0.13945409429280398,0.11364764267990075,0.04218362282878412,0.030769230769230767,0.2292803970223325,0.2967741935483871,0.8133995037220844,0.15583126550868487,0.5260545905707196,0.2873449131513648,0.0339405560882071,0.1884947267497603,0.5190795781399808,0.39865771812080536,0.08226270373921381,0.8001917545541707,0.1998082454458293,0.4153403643336529,0.3045062320230105,0.25407478427612656,Delta County
61,"Denton County, Texas",14157.0,170.0,0.012008193826375644,841,807047,155047,484341,74946,2730,66371,620,1354,21638,807047,397140,409907,52426,58124,59211,57237,53864,120505,125021,117565,49599,36830,50328,20174,6163,35.2,878.6010000000001,0.317,803126,710804,628614,139994,92322,283250,10133,5902,15106,18475,30850,46764,37790,56131,29352,32747,83376,108579,39535,64216,49842,1.2008193826375644,1.7541729292098234,0.10420706600730813,918.5591639435877,1,31141,49325,165020,85483,80466,84554,26342,322706,526388,254322,26337,730382,76665,401367,292185,107332,0.1921164442715232,0.6001397688114819,0.09286448001169696,0.0033827026183109532,0.08223932435161767,0.0007682328290669566,0.001677721371865579,0.026811325734436783,0.4920902995736308,0.5079097004263692,0.06496028112365203,0.072020588639819,0.07336747426110253,0.07092152006016998,0.0667420856530041,0.14931596301082836,0.15491167181093546,0.1456730524988012,0.06145738724014834,0.04563550821699356,0.0623606803569061,0.024997304989672224,0.007636482137967181,0.885046680097519,0.11495331990248105,0.03577405119152692,0.02083671668137688,0.05333097969991174,0.06522506619593997,0.1089143865842895,0.16509796999117388,0.13341571050308915,0.19816769638128864,0.10362577228596646,0.1156116504854369,0.10994174757281554,0.1741394527802295,0.5825948808473079,0.3017934686672551,0.28408120035304496,0.29851368049426297,0.03263998255368026,0.39986023118851816,0.6522395845595114,0.3151266283128492,0.0326337871276394,0.9050055325154543,0.09499446748454553,0.497327912748576,0.36204211154988497,0.13299349356357187,Denton County
62,"Dickens County, Texas",51.0,2.0,0.0392156862745098,343,2216,673,1463,68,0,12,0,0,0,2216,1143,1073,109,103,173,146,82,200,323,246,128,193,276,204,33,43.9,901.724,0.18,2092,1698,1223,886,394,842,101,98,99,63,139,141,88,73,20,20,41618,57230,23452,46406,37422,3.92156862745098,2.3014440433213,15.478339350180507,2.457514716254641,2,298,202,729,93,500,229,0,753,1136,843,237,1703,513,813,697,673,0.3037003610108303,0.6601985559566786,0.030685920577617324,0.0,0.005415162454873646,0.0,0.0,0.0,0.5157942238267148,0.4842057761732852,0.04918772563176895,0.04648014440433213,0.07806859205776172,0.06588447653429604,0.03700361010830325,0.09025270758122744,0.1457581227436823,0.11101083032490974,0.05776173285198556,0.08709386281588448,0.12454873646209386,0.092057761732852,0.014891696750902529,0.8116634799235182,0.18833652007648186,0.11995249406175773,0.1163895486935867,0.11757719714964372,0.07482185273159145,0.165083135391924,0.167458432304038,0.10451306413301664,0.08669833729216153,0.023752969121140145,0.023752969121140145,0.3539192399049881,0.23990498812351546,0.8657957244655582,0.11045130641330166,0.5938242280285035,0.27197149643705465,0.0,0.3398014440433213,0.5126353790613718,0.3804151624548737,0.1069494584837545,0.7685018050541517,0.2314981949458484,0.3668772563176895,0.3145306859205776,0.3037003610108303,Dickens County
63,"Dimmit County, Texas",287.0,7.0,0.024390243902439025,2526,10663,9244,1008,5,0,402,0,0,4,10663,5186,5477,1015,746,981,864,523,1344,1457,923,435,641,927,515,292,33.7,1328.885,0.265,10555,8210,3740,4897,2345,3309,474,330,774,397,277,308,309,263,102,75,27832,50693,18121,41473,21983,2.4390243902439024,2.691550220388258,23.689393228922444,8.024020137182676,2,1578,674,2869,365,2252,617,4,9655,6930,2926,807,8929,1734,5473,2815,2083,0.8669230047828941,0.09453249554534372,0.000468911188220951,0.0,0.037700459532964456,0.0,0.0,0.00037512895057676077,0.4863546844227703,0.5136453155772297,0.09518897120885304,0.06996154928256589,0.09200037512895058,0.08102785332458033,0.04904811028791147,0.12604332739379162,0.1366407202475851,0.08656100534558754,0.040795273375222735,0.06011441432992591,0.0869361342961643,0.04829785238675795,0.027384413392103537,0.777830412126954,0.22216958787304594,0.14324569356300998,0.09972801450589304,0.2339075249320036,0.11997582351163495,0.08371109096403748,0.09307948020550016,0.09338168631006348,0.0794802055001511,0.03082502266545784,0.022665457842248413,0.4768812330009066,0.2036869144756724,0.8670293139921427,0.11030522816560896,0.6805681474765789,0.1864611665155636,0.00037512895057676077,0.9054675044546564,0.6499109068742379,0.2744068273469005,0.07568226577886149,0.8373815999249742,0.1626184000750258,0.5132701866266529,0.2639969989683954,0.19534840101284814,Dimmit County
64,"Donley County, Texas",85.0,1.0,0.011764705882352941,798,3387,373,2749,166,13,14,0,0,72,3387,1634,1753,162,195,244,278,251,326,322,368,226,226,427,287,75,41.6,926.906,0.307,3322,2812,2125,1157,510,1290,98,77,151,166,233,214,154,130,44,23,43224,57942,23711,46944,29677,1.1764705882352942,2.509595512252731,23.560673162090346,3.65409221647071,2,326,399,1093,174,725,368,85,638,1778,1247,362,2598,789,1456,916,940,0.1101269560082669,0.8116327133156186,0.04901092412164157,0.0038382049010924116,0.004133451431945674,0.0,0.0,0.021257750221434897,0.4824328314142309,0.5175671685857691,0.047829937998228524,0.05757307351638617,0.07204015352819604,0.08207853557720697,0.07410687924416888,0.09625036905816356,0.09506938293475052,0.1086507233540006,0.06672571597283733,0.06672571597283733,0.12607026867434307,0.08473575435488633,0.022143489813994686,0.8464780252859723,0.1535219747140277,0.07596899224806201,0.05968992248062016,0.11705426356589148,0.12868217054263567,0.1806201550387597,0.16589147286821707,0.11937984496124032,0.1007751937984496,0.034108527131782945,0.017829457364341085,0.2527131782945736,0.30930232558139537,0.8472868217054264,0.13488372093023254,0.562015503875969,0.28527131782945736,0.02509595512252731,0.18836728668438146,0.5249483318571007,0.3681724239740183,0.10687924416888102,0.7670504871567759,0.2329495128432241,0.4298789489223502,0.2704458222615884,0.27753173900206674,Donley County
65,"Duval County, Texas",486.0,21.0,0.043209876543209874,6844,11355,10135,1028,191,0,0,0,1,0,11355,5758,5597,813,709,1016,633,930,1433,1297,1278,903,318,1101,709,215,36.1,1793.477,0.26,10856,8200,4568,5071,2656,3511,428,299,564,374,498,626,327,225,84,86,37382,50374,17864,43637,24217,4.320987654320987,4.280052840158522,60.273007485689114,6.33127717835244,3,1291,872,3116,309,2163,953,1,10327,6831,3600,924,9330,2025,5534,3478,2128,0.8925583443416997,0.09053280493174813,0.016820783795684722,0.0,0.0,0.0,8.806693086745927e-05,0.0,0.5070893879348305,0.4929106120651695,0.07159841479524437,0.06243945398502863,0.08947600176133863,0.055746367239101716,0.08190224570673713,0.12619991193306912,0.11422280933509467,0.11254953764861296,0.07952443857331573,0.028005284015852047,0.09696169088507266,0.06243945398502863,0.01893439013650374,0.7553426676492262,0.24465733235077375,0.1219025918541726,0.0851609228140131,0.16063799487325547,0.10652235830247793,0.14183993164340644,0.17829678154371975,0.09313585872970664,0.06408430646539448,0.0239248077470806,0.024494446026773,0.3677015095414412,0.2483622899458844,0.8874964397607519,0.08800911421247508,0.6160637994873256,0.2714326402734264,8.806693086745927e-05,0.909467195068252,0.6015852047556143,0.3170409511228533,0.08137384412153237,0.8216644649933951,0.178335535006605,0.4873623954205196,0.3062967855570233,0.18740642888595327,Duval County
66,"Eastland County, Texas",251.0,6.0,0.023904382470119518,2713,18270,2963,14532,550,71,119,0,0,35,18270,9245,9025,979,1149,1008,1461,1120,1767,2052,2007,1348,1272,2215,1234,658,42.4,926.505,0.29,18007,15083,10261,7858,2924,6460,695,457,1246,793,1023,945,373,498,220,210,35325,60741,23940,48326,30581,2.390438247011952,1.3738368910782703,14.849480021893813,19.719267570061685,1,2398,1816,5532,718,4214,1318,106,3738,9536,6842,1892,14163,4107,7484,5407,4721,0.1621784345922277,0.7954022988505747,0.030103995621237004,0.0038861521620142314,0.0065134099616858225,0.0,0.0,0.0019157088122605363,0.5060207991242474,0.4939792008757526,0.053585112205801866,0.06288998357963875,0.05517241379310345,0.0799671592775041,0.06130268199233716,0.0967159277504105,0.1123152709359606,0.10985221674876848,0.07378215654077723,0.06962233169129721,0.12123700054734535,0.0675424192665572,0.03601532567049808,0.8376187038373966,0.16238129616260344,0.10758513931888544,0.07074303405572756,0.19287925696594427,0.12275541795665636,0.15835913312693498,0.14628482972136225,0.057739938080495365,0.07708978328173374,0.034055727554179564,0.032507739938080496,0.3712074303405573,0.2811145510835913,0.8563467492260062,0.11114551083591333,0.6523219814241487,0.2040247678018576,0.005801860974274768,0.2045977011494253,0.5219485495347564,0.3744937055281883,0.10355774493705527,0.7752052545155993,0.22479474548440065,0.40963327859879584,0.2959496442255063,0.2584017515051998,Eastland County
67,"Ector County, Texas",3689.0,95.0,0.025752236378422336,29109,158342,94453,52830,6704,339,1692,50,325,1949,158342,80249,78093,14526,13298,12743,11485,12562,26131,19808,17110,8353,7355,8654,4463,1854,30.3,897.811,0.3720000000000001,157175,123453,95751,38448,33722,51954,2561,1891,4818,5325,6690,9794,6982,8186,3062,2645,60676,82506,28700,54956,35600,2.575223637842233,2.329767212742039,18.383625317351047,176.36451324387872,2,9270,12015,38061,11248,21285,16776,2663,105512,110553,41472,6317,143371,14971,90745,45271,20472,0.5965126119412412,0.3336448952267876,0.042338735142918485,0.002140935443533617,0.01068573088630938,0.00031577218931174296,0.002052519230526329,0.01230879993937174,0.5068080484015611,0.4931919515984388,0.09173813643884757,0.08398277146935115,0.0804777001679908,0.07253287188490735,0.0793346048426823,0.1650288615781031,0.1250963105177401,0.10805724318247843,0.052752901946419774,0.04645008904775739,0.054653850526076464,0.028185825617966176,0.011708832779679428,0.7854493399077461,0.21455066009225385,0.049293605882126494,0.036397582476806405,0.0927358817415406,0.10249451437810372,0.12876775609192748,0.18851291527120145,0.13438811256111174,0.15756245909843322,0.05893675174192555,0.05091042075682335,0.17842707010047348,0.2312622704700312,0.7325903684028179,0.2164992108403588,0.4096893405705047,0.3229010278323132,0.016818026802743427,0.6663551047732124,0.6981912568996224,0.2619140847027321,0.0398946583976456,0.905451491076278,0.09454850892372207,0.5730949463818823,0.2859064556466383,0.12928976519180002,Ector County
68,"Edwards County, Texas",71.0,2.0,0.028169014084507043,562,2055,1194,859,0,1,0,0,0,1,2055,1062,993,120,132,63,156,89,140,163,367,122,134,334,219,16,49.3,2117.871,0.229,2043,1792,1034,1183,251,686,68,50,93,107,52,140,71,44,24,37,40313,62107,29814,35163,33487,2.8169014084507045,3.4549878345498777,27.347931873479318,0.9703140559552492,3,211,159,581,68,370,211,2,1196,863,957,235,1486,569,700,652,687,0.581021897810219,0.4180048661800487,0.0,0.00048661800486618007,0.0,0.0,0.0,0.00048661800486618007,0.5167883211678832,0.4832116788321168,0.0583941605839416,0.06423357664233577,0.030656934306569343,0.07591240875912407,0.04330900243309002,0.0681265206812652,0.07931873479318735,0.17858880778588807,0.059367396593673974,0.06520681265206812,0.16253041362530413,0.10656934306569343,0.007785888077858881,0.877141458639256,0.12285854136074399,0.09912536443148688,0.0728862973760933,0.13556851311953352,0.15597667638483964,0.07580174927113703,0.20408163265306126,0.10349854227405247,0.0641399416909621,0.03498542274052478,0.05393586005830904,0.3075801749271137,0.2317784256559767,0.8469387755102041,0.09912536443148688,0.5393586005830904,0.3075801749271137,0.0009732360097323599,0.5819951338199514,0.41995133819951336,0.4656934306569343,0.11435523114355232,0.7231143552311435,0.2768856447688565,0.340632603406326,0.3172749391727494,0.3343065693430657,Edwards County
69,"El Paso County, Texas",38554.0,595.0,0.01543289931005862,55257,837654,690189,102112,25430,2213,9163,1022,425,7100,837654,411682,425972,65182,61152,66845,64636,71442,123364,104799,97217,46419,39134,54577,30595,12292,32.0,1013.186,0.315,813458,645185,420177,278278,168273,265724,23295,17387,33399,31324,40687,48631,27591,27684,9163,6563,44597,60632,20763,38598,31418,1.5432899310058616,4.602616354724027,6.596637752580421,826.7524422958867,3,74081,72011,222314,36847,146092,76222,10760,735542,557420,237347,42887,740190,97464,452621,248435,124306,0.8239547593636514,0.12190236064055088,0.030358596747583125,0.002641902265135725,0.01093888407385388,0.0012200741594978355,0.0005073693911806068,0.008476053358546608,0.4914702251765049,0.5085297748234952,0.07781494507278662,0.07300388943406227,0.07980025165521802,0.07716312463141106,0.0852881977522939,0.14727321782024558,0.1251101290031445,0.11605865906448247,0.055415481809911966,0.04671857353991028,0.06515458649991522,0.036524627113342735,0.014674316603275337,0.7931386746457715,0.2068613253542285,0.08766614983968328,0.06543255407866809,0.125690566151345,0.11788171185139468,0.15311752043473678,0.18301320166789603,0.10383330071803827,0.10418328792280712,0.034483147927925215,0.02469855940750553,0.2787892700696964,0.2709992322861315,0.8366350047417621,0.13866643585073235,0.5497885023558279,0.2868465023859343,0.012845399174360773,0.8780976393594492,0.665453755369162,0.28334730091421995,0.05119894371661808,0.8836464697834667,0.11635353021653333,0.5403436263660175,0.2965842698775389,0.14839778715316826,El Paso County
70,"Ellis County, Texas",4875.0,76.0,0.01558974358974359,292857,168838,43737,104141,15820,336,1104,46,159,3495,168838,83184,85654,11392,12826,13120,12711,10718,21434,22272,22939,11317,9272,12940,6149,1748,36.1,935.66,0.38,167585,142034,115928,42252,25551,55840,1972,1861,3719,4313,6129,10812,8484,10267,4812,3471,72213,90350,30727,53656,43455,1.558974358974359,2.887383172034732,173.45443561283597,180.44802599234765,2,7552,10442,37290,15079,17994,19296,4036,64697,104473,56468,7897,148001,20837,82201,56528,28361,0.25904713393904216,0.6168101967566543,0.09369928570582453,0.0019900733247254767,0.006538812352669423,0.0002724505146945593,0.0009417311268790199,0.020700316279510536,0.4926852959641787,0.5073147040358214,0.06747296224783521,0.0759663109015743,0.07770762506070908,0.0752851846148379,0.06348096992383231,0.12695009417311268,0.13191343181037446,0.13586396427344555,0.06702874945213755,0.0549165472227816,0.07664151435103472,0.036419526409931416,0.010353119558393251,0.8475340871796402,0.15246591282035982,0.035315186246418336,0.033327363896848136,0.06660100286532951,0.07723853868194842,0.10976002865329514,0.1936246418338109,0.15193409742120345,0.18386461318051572,0.08617478510028652,0.062159742120343836,0.13524355300859597,0.1869985673352436,0.6678008595988538,0.2700393982808023,0.32224212034383953,0.34555873925501435,0.023904571245809598,0.3831898032433457,0.6187765787322759,0.3344507752993994,0.046772645968324665,0.8765858396806406,0.12341416031935938,0.4868631469219015,0.3348061455359576,0.16797758798374773,Ellis County
71,"Erath County, Texas",1017.0,13.0,0.0127826941986234,7853,41482,8671,31082,674,213,312,21,9,500,41482,20216,21266,2449,2551,2356,4548,5919,5055,4174,4327,2300,2085,3324,1612,782,30.0,1083.178,0.34,40979,33689,26740,10469,7290,13961,1656,639,1395,1559,1947,2491,1410,1716,744,404,48819,67961,25290,42103,32345,1.27826941986234,2.451665782749144,18.9311026469312,38.29656806175901,2,3690,3506,11097,2460,7196,3901,743,10400,27052,12036,2394,35764,5718,22878,10801,7021,0.20903042283400028,0.7492888481751121,0.016248011185574462,0.005134757244105877,0.007521334554746638,0.0005062436719541006,0.00021696157369461452,0.01205342076081192,0.4873439082011475,0.5126560917988525,0.05903765488645678,0.06149655272166241,0.056795718624945764,0.1096379152403452,0.1426883949664915,0.1218600838918085,0.1006219565112579,0.10431030326406636,0.055445735499734826,0.0502627645725857,0.08013114121787764,0.038860228532857616,0.01885155006990984,0.8221040044901047,0.17789599550989532,0.1186161449752883,0.04577036028937755,0.09992120908244397,0.11166821860898216,0.1394599240742067,0.1784256142110164,0.10099563068548098,0.12291383138743645,0.053291311510636784,0.028937755175130718,0.2643077143471098,0.2511281426831889,0.7948571019267958,0.1762051428980732,0.5154358570302987,0.2794212448964974,0.017911383250566508,0.2507111518248879,0.652138276842968,0.2901499445542645,0.05771177860276746,0.8621570801793549,0.1378429198206451,0.5515163203317102,0.26037799527505906,0.16925413432332095,Erath County
72,"Falls County, Texas",663.0,5.0,0.007541478129713423,6178,17299,3987,8878,4153,57,73,7,0,144,17299,8189,9110,1042,1022,1058,967,1175,2466,1914,2421,1238,1013,1600,904,479,39.3,765.465,0.29,15531,12901,8635,6361,2630,5237,806,392,566,676,818,852,505,458,118,46,38032,49617,17830,31817,35503,0.7541478129713423,3.8325914792762585,35.713046996936235,22.599335044711385,3,1764,1494,4615,576,3258,1357,208,8421,9644,6272,1383,14316,2983,7730,5573,3517,0.2304757500433551,0.5132088560032372,0.2400716804439563,0.003294988149604023,0.004219897103878836,0.00040464766749523086,0.0,0.008324180588473323,0.473379964159778,0.526620035840222,0.060234695647147236,0.05907855945430372,0.06115960460142205,0.05589918492398405,0.06792300132955661,0.14255159257760566,0.11064223365512456,0.13995028614370772,0.0715648303370137,0.058558298167524135,0.09249089542748136,0.052257355916526964,0.02768946181860223,0.8306612581289035,0.16933874187109652,0.15390490738972695,0.07485201451212528,0.10807714340271148,0.12908153523009355,0.15619629558907772,0.1626885621539049,0.09642925338934503,0.08745464960855452,0.022531983960282602,0.008783654764177964,0.3368340653045637,0.2852778308191713,0.8812297116669849,0.10998663356883713,0.622111896123735,0.25911781554325,0.012023816405572577,0.4867911439967628,0.5574888721891439,0.3625643100757269,0.0799468177351292,0.8275622868373894,0.17243771316261056,0.4468466385340193,0.322157350135846,0.20330654951153249,Falls County
